grade,book_name,lecture_no,lecture_title,section_label,section_level,page_no,question_no,star_level,ocr_confidence,has_diagram,text_length_chars,text_length_band,topic_domain,structure_signals,quality_flags,knowledge_anchor_terms,dim5_reference_band,dim5_reference_sublevel,match_safety_level,dim4_reference_level_skeleton,dim4_auto_calibration_allowed,question_text,source_pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,拓展篇,extension,45,9,★★,0.999,False,48,medium,application,,,浓度问题与经济问题|application,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,一件商品如果按180元定价，可获利20%.实际上，该商品售价是240元，那么所得 的利润是多少元？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,拓展篇,extension,45,10,★★,0.9867,False,68,medium,application,,,浓度问题与经济问题|application,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,某台空调按30%的利润率定价，换季促销时打8折售出后，获得了100元利润.请 问： （1）这台空调的成本是多少元？ （2）最后的利润率是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,拓展篇,extension,45,11,★,0.9913,False,99,long,application,,,浓度问题与经济问题|application,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,A、B两种商品，A商品成本占定价的80%，B商品按20%的利润率定价.冬冬的 妈妈一次性购买了1件A商品和1件B商品.商店给她打了九折后，还获利36元.现在知道 B商品的定价为240元，求A商品的成本.,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,拓展篇,extension,45,12,,0.9961,False,180,very_long,application,,,浓度问题与经济问题|application,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,大超市和小超市出售同一种商品，大超市的进价比小超市的进价便宜10%.大超 市按30%的利润率定价，小超市按28%的利润率定价，大超市的定价比小超市的定价便宜22 元.请问： （1）大超市这种商品的进价是多少元？ （2）大超市每件商品赚多少元？小超市每件商品赚多少元？ 在打八八折促销，结果销售量增加了一倍，获得的利润增加了25%.请问：打折后每个变形金 刚的售价是多少元？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,拓展篇,extension,46,14,★,0.9889,False,113,long,application,,,浓度问题与经济问题|application,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,某家商店购人一批苹果，在运输过程中花去100元运费.后来决定将这些苹果的 价格降到原定价的70%卖出，这样所得的总利润就只有原计划的于 .已知这批苹果的进价是 每千克6元4角，原计划可获得利润2700元.问：这批苹果一共有多少千克？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,46,1,,0.9945,False,66,medium,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,有一杯盐水，如果加人200克水，它的浓度就变为原来的一半；如果加人25克盐， 它的浓度则变为原来的两倍.问：这杯盐水原来的浓度是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,46,2,★,0.986,False,37,short,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,现有甲、乙、丙三种硫酸溶液.如果把甲、乙按照3：4的质量比混合，得到浓度为,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,46,17,,0.9983,False,84,medium,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,5%的硫酸；如果把甲、乙按照2：5的质量比混合，得到浓度为14.5%的硫酸；如果把甲、 乙、丙按照5：9：10的质量比混合，可以得到浓度为21%的硫酸.请求出丙溶液的浓度,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,46,3,,0.9975,False,153,very_long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,甲桶中有若干千克纯水，乙桶中有若干千克纯酒精.第一次从甲桶往乙桶倒水，使 得乙桶中液体的质量增加2倍；第二次从乙桶往甲桶倒，使乙桶中液体的质量减少四分之一； 第三次再从甲桶往乙桶倒，使甲桶中液体的质量减少五分之一.最后甲桶中液体的质量恰好 等于最初乙桶中液体的质量.请问：最后甲、乙两桶中液体的浓度分别等于多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,46,4,,0.9983,False,146,very_long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,有甲、乙、丙3瓶酒精溶液，它们的质量比是3：2：1.如果把两瓶酒精混合后再按 原来的质量分配到各自的瓶中，称为一次操作.现在先对甲、乙两瓶酒精进行一次操作，再对 乙、丙两瓶酒精进行一次操作，最后对丙、甲两瓶酒精进行一次操作.三次操作后，甲、乙两瓶 溶液的浓度分别是67%和61%.求最初丙溶液的浓度,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,47,5,★,0.9965,False,108,long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,水果店进了一批水果，希望卖出去之后得到50%的利润.当售出六成数量的水果 时，由于天气原因水果无法保存，于是商店决定打折处理，结果还是有一成数量的水果烂了， 最终只得到了所期望利润的34%.请问：商店打折处理时打了几折？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,47,6,,0.9909,False,121,very_long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,某商店将甲、乙两种奶糖混合在一起.申种每份100克，售价1.65元；乙种每份100 克，售价1.2元.原来打算将甲种的两份混合到乙种的一份中去，后来改变混合的方式，将甲 种的一份混合到乙种的两份中去.问：顾客买10千克这种奶糖能比原来省多少元钱？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,47,7,,0.9933,False,156,very_long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,有甲、乙、丙三瓶溶液，甲比乙浓度高6%，乙的浓度是丙的4倍.如果把乙溶液倒 入甲中，就会使甲溶液的浓度比原来下降2.4%；如果把丙溶液倒人乙溶液中，就会使乙溶液 的浓度比原来下降2.25%；如果把甲、丙两瓶溶液混合，那么混合液的浓度正好等于乙溶液的 浓度.请问：甲、乙、丙三瓶溶液的重量比是多少？它们的浓度分别是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,5,浓度问题与经济问题,超越篇,challenge,47,8,,0.9202,False,118,long,application,,,浓度问题与经济问题|application,高思导引超越篇难度,high,auto,L4,False,商店进了一批商品，按40%加价出售.在售出八成后，为了尽快销完，决定五折处 理剩余商品，而且商品全部出售后，突然被征收了150元的附加税，这使得商店的实际利润率 只是预期利润率的一半，那么这批商品的进价是多少元？（注：附加税算作成本） ?33,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,48,1,,0.9979,False,99,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,甲、乙两队进行象棋对抗赛，甲队的三人是张、王、李，乙队的三人是赵、钱、孙.按照 以往的比赛成绩看，张能胜钱，钱能胜李，李能胜孙，但是第一轮的三场比赛他们都没有成为 对手.请问：第一轮比赛中分别是谁对谁？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,48,2,,0.9981,False,37,short,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,甲、乙、丙、丁与小强这5位同学一起参加象棋比赛，每两人都要赛一盘.到目前为,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,48,3,,0.9901,False,91,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,甲、乙、丙三名选手参加马拉松比赛.起跑后甲处在第一的位置，在整个比赛过程 中，甲的位置共发生了7次变化.请问：比赛结束时甲是第几名？（注：整个比赛过程中没有出 现三人跑在同一位置的情形）,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,49,4,,0.992,False,99,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,有10名选手参加乒乓球单打比赛，每名选手都要和其他选手各赛一场，而且每场 比赛都分出胜负.请问： （1）总共有多少场比赛？ （2）这10名选手胜的场数能否全都相同？ （3）这10名选手胜的场数能否两两不同？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,49,5,,0.9945,False,103,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,6支足球队进行单循环比赛，即每两队之间都比赛一场.每场比赛胜者得3分，负 者得0分，平局各得1分.请问： （1）各队总分之和最多是多少分？最少是多少分？ （2）如果在比赛中出现了6场平局，那么各队总分之和是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,49,6,,0.9986,False,253,very_long,calculation,case_analysis,,逻辑推理二|calculation|case_analysis,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L3,False,红、黄、蓝三支乒乓球队进行比赛，每队派出3名队员参赛.比赛规则如下：参赛的 9名队员进行单循环赛决出名次，按照获胜场数进行排名，并按照排名获得一定的分数，第一 名得9分，第二名得8分第九名得1分；除产生个人名次外，每个队伍还会计算各自队员 的得分总和，按团体总分的高低评出团体名次；最后的比赛结果没有并列名次.其中个人评比 的情况是：第一名是一位黄队队员，第二名是一位蓝队队员，相邻名次的队员都不在同一个 队.团体评比的情况是：团体第一的是黄队，总分16分；第二名是红队，第三名是蓝队.请问： 红队队员分别得了多少分？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,49,7,★,0.9936,False,100,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,5支球队进行单循环赛，每两队之间比赛一场，每场比赛胜者得3分，负者得0分， 打平则双方各得1分.最后5支球队的积分各不相同，第三名得了7分，并且和第一名打平. 请问：这5支球队的得分，从高到低依次是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,"49,50",8,,0.8783,False,158,very_long,logic,,cross_page_question,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L3,False,有A、B、C三支足球队，每两队比赛一场，比赛结果为： A：两胜，共失2球； B：进4球，失5球； C：有一场踢平，进2球，失8球， 请问：A与B两队间的比分是多少？ 错得0分，满分为100分.甲、乙、丙、丁四名同学的解答及甲、乙、丙三名同学的得分如表6-1 所示.请问：丁应该得多少分？ 表6-1 题号 得分 学生 甲 X 乙 X X X X 丙 X 丁 X,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,兴趣篇,interest,50,10,,0.9977,False,134,very_long,logic,case_analysis,,逻辑推理二|组合问题|logic|case_analysis,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L3,False,赵、钱、孙、李、周5户人家，每户至少订了A、B、C、D、E这5种报纸中的一种 已知赵、钱、孙、李分别订了其中的2、2、4、3种报纸，而A、B、C、D这4种报纸在这5户人 家中分别有1、2、2、2家订户.请问：周姓订户订有这5种报纸中的几种？报纸E在这5户人 家中有几家订户？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,50,1,★,0.9859,False,43,short,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,编号为1、2、3、4、5、6的同学进行围棋比赛，每2个人都要赛1盘.现在编号为1、2、,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,50,3,,0.9979,False,36,short,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,5的同学已经赛过的盘数和他们的编号数相等.请问：编号为6的同学赛了几盘？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,50,2,★★,0.9907,False,103,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,五行（火水木金土）相生相克，其中每一个元素都生一个，克一个，被一个生和被一 个克.水克火是我们熟悉的.有一个俗语叫做“兵来将挡，水来土掩”，是说土能克水.另外，水 能生木，火能生土.请把五行的相生相克关系画出来,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,50,3,,0.9925,False,105,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,A、B、C、D、E、F六个国家的足球队进行单循环比赛（即每队都与其他队赛一 场），每天同时在3个场地各进行一场比赛，已知第一天B对D，第二天C对E，第三天D对 F，第四天B对C.请问：第五天与A队比赛的是哪支队伍？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,4,,0.998,False,101,long,logic,defined_operation,,逻辑推理二|logic|defined_operation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,A、B、C三支篮球队进行比赛，规定每天比赛一场，每场比赛结束后，第二天由胜 队与另一队进行比赛，败队则休息一天，如此继续下去.最后结果是A队胜10场，B队胜12 场，C队胜14场，请问：A队共打了几场比赛？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,5,,0.9889,False,118,long,logic,defined_operation,,逻辑推理二|logic|defined_operation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,甲、乙、丙、丁四名同学进行象棋比赛，每两人都比赛一场，规定胜者得2分，平局各 得1分，输者得0分.请问： （1）一共有多少场比赛？ （2）四个人最后得分的总和是多少？ （3）如果最后结果甲得第一，乙、丙并列第二，丁是最后一名，那么乙得了多少分？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,6,,0.9983,False,123,very_long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,五支足球队进行循环赛，即每两个队之间都要赛一场.每场比赛胜者得2分，输者 得0分，平局两队各得1分.比赛结果各队得分互不相同.已知： ①第一名的队没有平过； ②第二名的队没有输过； ③第四名的队没有胜过 问：第一名至第五名各得多少分？全部比赛共打平过几场？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,7,,0.9942,False,112,long,logic,case_analysis,,逻辑推理二|logic|case_analysis,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,金、木、水、火、土5支球队进行单循环比赛，每场比赛胜者得2分，负者得0分，平 如下：“金队与木队所向披靡，两队总得分是水、火、土3队总得分的3倍”，你说这报道真实 吗？如果真实，请举出一种可能的比赛情况；如果不真实，请说明理由，,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,8,,0.9974,False,90,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,天、地、玄、黄4支球队进行单循环比赛，每场比赛胜者得3分，负者得0分，平局则 双方各得1分.已知比赛结果是：天队得7分，地队得5分，玄队得2分，黄队得1分.请问：比 赛中有多少场平局？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,51,9,,0.9987,False,88,medium,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,四支足球队进行单循环比赛，即每两队之间都比赛一场.每场比赛胜者得3分，负 者得0分，平局各得1分.比赛结束后，各队的总得分恰好是4个连续的自然数.问：输给第一 名的队的总分是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,52,10,★,0.9554,False,138,very_long,calculation,,,逻辑推理二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,甲、乙、丙、丁、戊五个同学的各科考试成绩如表6-2所示，已知： ①每门功课五个人的分数恰巧分别为1、2、3、4、5； ②五个人的总分互不相同，且从高到低的顺序排列是：甲、乙、丙、丁、戊； ③丙有四门功课的分数相同. 请你把表6-2补充完整. 表6-2 语文 数学 英语 音乐 美术 总分 甲 乙 丙 丁 戊 D,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,52,11,★,0.9944,False,145,very_long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,一次足球赛，有A、B、C、D四个队参加，每两队都赛一场.按规则，胜一场得2 分，平一场得1分，负一场得0分.比赛结束后，B队得5分，A队得1分.所有场次共进了9个 球，B队进球最多，共进了4个球，C队共失了3个球，D队1个球也未进，A队与C队的比赛 比分是2：3.问：A队与B队的比赛比分是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,52,12,★,0.9805,False,84,medium,logic,case_analysis,,逻辑推理二|logic|case_analysis,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,A、B、C、D四个足球队进行循环比赛.赛了若干场后，A、B、C三队的比赛情况 如表6-3所示： 表6-3 场数 胜 平 负 进球 失球 A B C D 问：D赛了几场？D赛的几场的比分各是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,53,13,,0.9506,False,117,long,logic,,,逻辑推理二|logic,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,"九个外表完全相同的小球，重量分别是1，2，""，9.为了加以区分，它们都被贴上 了数字标签.可是有一天，不知被哪个调皮鬼重新乱贴了一通.我们用天平做了两次称量，得 到如下结果： (1)①②>③④56； (2) ③⑧=. 请问：9号小球的重量是多少？",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,拓展篇,extension,53,14,,0.997,False,215,very_long,logic,case_analysis,,逻辑推理二|组合问题|logic|case_analysis,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L4,False,A、B、C、D、E五位同学分别从不同的途径打听到五年级数学竞赛获得第一名 的那位同学的情况： A打听到的：姓李，是女同学，13岁，东城区； B打听到的：姓张，是男同学，11岁，海淀区； C打听到的：姓陈，是女同学，13岁，东城区； D打听到的：姓黄，是男同学，11岁，西城区； E打听到的：姓张，是男同学，12岁，东城区， 实际上第一名同学的情况在上面都出现过，而且这五位同学的消息都仅有一项正确，那 么第一名的同学应该是哪个区的，今年多少岁呢？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,53,1,,0.9883,False,165,very_long,logic,case_analysis,,逻辑推理二|logic|case_analysis,高思导引超越篇难度,high,auto,L4,False,禁在一次射击练习中，甲、乙、丙3位战士各打了4发子弹，全部中靶.其命中情况如下： ①每人4发子弹所命中的环数各不相同； ②每人4发子弹所命中的总环数均为17环； ③乙有2发命中的环数分别与甲其中的2发一样，乙另2发命中的环数与丙其中的2发 一样； ④甲与丙只有1发环数相同； 5每人每发子弹的最好成绩不超过7环. 问：甲与丙命中的相同环数是几？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,54,2,★,0.9971,False,102,long,logic,,,逻辑推理二|logic,高思导引超越篇难度,high,auto,L4,False,一次象棋比赛共有10位选手参加，他们分别来自甲、乙、丙3个队.每人都与其余9 人比赛一盘，每盘胜者得1分，负者得0分，平局各得0.5分.结果乙队平均得分为3.6分，丙 队平均得分为9分，那么甲队平均得多少分？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,54,3,★,0.9955,False,133,very_long,logic,,,逻辑推理二|logic,高思导引超越篇难度,high,auto,L4,False,A、B、C、D、E这5支足球队进行循环赛，每两队之间比赛一场.每场比赛胜者得 3分，负者得0分，打平则双方各得1分.最后5支球队的积分各不相同，从高到低依次为D、 A、E、B、C.又已知5支球队当中只有A没输过，只有C没赢过，而且B战胜了E.请问：战胜 过C的球队有哪些？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,54,4,,0.9983,False,119,long,calculation,,,逻辑推理二|calculation,高思导引超越篇难度,high,auto,L4,False,10名选手参加象棋比赛，每两名选手间都要比赛一次.已知胜一场得2分，平一 场得1分，负一场不得分.比赛结果：选手们所得分数各不相同，前两名选手都没输过，前两名 的总分比第三名多20分，第四名得分与后四名所得总分相等.问：前六名的分数各为多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,54,5,★,0.9776,False,169,very_long,logic,defined_operation|case_analysis,,逻辑推理二|logic|defined_operation|case_analysis,高思导引超越篇难度,high,auto,L4,False,现有A、B、C共3支足球队举行单循环比赛，即每两队之间都要比赛一场.比赛积 分的规定是胜一场积2分，平一场积1分，负一场积0分.表6-4是一张记有比赛详细情况的 表格.但是，经过核对，发现表中恰好有4个数字是错误的，请你把正确的结果填人表6-5中， 表6-4 场数胜负平进球失球积分 A 01023 B C10|1201| 表6-5 场数胜 负平进球失球积分 B,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,55,6,,0.9963,False,178,very_long,logic,,,逻辑推理二|logic,高思导引超越篇难度,high,auto,L4,False,9个小朋友从前到后站成一列.现在将红黄蓝三种颜色的帽子各三顶分别戴在这 些小朋友的头上.每个小朋友都只能看到站在他前面的小朋友帽子的颜色.后来统计了一下， 发现他们看到的红颜色帽子的总次数等于他们看到的黄颜色帽了的总次数，也等丁他们看到 的蓝颜色帽子的总次数.已知从前往后数第三个小朋友戴着红帽子，第六个小朋友戴着黄帽 子，请问：最后一个小朋友戴着什么颜色的帽子？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,55,7,,0.9933,False,110,long,logic,,,逻辑推理二|logic,高思导引超越篇难度,high,auto,L4,False,有A、B、C三支球队进行比赛.每一轮比赛三个队之间各赛一场.每队胜一场得 2分，平一场得1分，负一场不得分.如果三支球队共比赛了7轮，最后A胜的场数最多，B输 的场数最少，C的得分最高（这些都没有并列）.请问：A得了多少分？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,6,逻辑推理二,超越篇,challenge,55,8,,0.9807,False,230,very_long,number_theory,,,逻辑推理二|组合问题|number_theory,高思导引超越篇难度,high,auto,L4,False,墨莫和8个好朋友去李老师家玩.李老师给每人发了一顶帽子，并在每个人的帽 子上写了一个两位数，这9个两位数互不相同，且每个小朋友只能看见别人帽子上的数， 李老师在纸上写了一个自然数A，问这9位同学：“你们知道自己帽子上的数能被A整除 吗？知道的请举手.”结果有4人举手， 李老师又问：“现在你们知道自己帽子上的数能被24整除吗？知道的请举手.”结果有6 人举手. 已知墨莫两次都举手了，并且这9位同学都足够聪明且从不说谎.请问：除了墨莫之外的 人帽子上8个两位数的总和是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,7,最值问题二,兴趣篇,interest,56,1,★★,0.9371,False,56,medium,general,,,最值问题二|general,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,"用0，1，2，""，9这10个数字各一次组成5个两位数a、b、c、d、e.请问： a一b十c一d十e最大可能是多少？",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
6,竞赛数学导引 六年级,7,最值问题二,兴趣篇,interest,56,2,★★,0.9922,False,52,medium,general,,,最值问题二|general,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,将135个人分成若干小组，要求任意两个组的人数都不同，最多可以分成多少组？ 这时，人数最少的那组有多少人？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竞赛数学导引 六年级.pdf
